Country,Company,Profession,Education,Graduation_year
Sverige,Roplan,Sales engineering,Chemistry,2001
Sverige,Rovio Sweden,Management,Chemistry,2003
Norge,Royal Dutch Shell,Project engineering,Chemistry,2010
Sverige,Rymdbolaget,Systems engineering,Chemistry,2008
Sverige,Sandvik,Development Engineer,Chemistry,2006
Sverige,Svenska Cellulosa Aktiebolaget,Site Management,Chemistry,1989
Sverige,Scania,Calibration Coordinator,Chemistry,2003
Sverige,Scania,Developer,Chemistry,2011
Sverige,Scania,Development Engineer,Chemistry,2015
Sverige,Scania,Development Engineer,Chemistry,2004
Sverige,Scania,Development Engineer,Chemistry,1983
Sverige,Scania,Test Engineer,Chemistry,1994
Norge,Schlumberger,Laboratory Management,Chemistry,2005
Sverige,Seco Tools,Head of the Materials Analysis Laboratory,Chemistry,1996
Sverige,Seco Tools,Head of the Materials Analysis Laboratory,Chemistry,1996
Sverige,Seco Tools,Chemical Coordinator,Chemistry,2008
Sverige,Semcon,Consultant,Chemistry,2002
Sverige,Semcon,MSc,Chemistry,2005
Sverige,Sherwin-Williams Sweden Coatings KB,Analytical Chemist,Chemistry,2013
Sverige,Siemens,Project management,Chemistry,1987
Sverige,SIK,Business Coordinator,Chemistry,1987
Sverige,Skogsindustrierna,Advisor,Chemistry,2004
Sverige,Snille Bemanning,Document Investigator,Chemistry,2011
Sverige,Södermalmskyrkan,Teacher,Chemistry,2007
Sverige,Södra,Procurement Management,Chemistry,1998
Sverige,Södra Cell,Production Engineer,Chemistry,2006
Sverige,Södra Cell,Research,Chemistry,1999
Sverige,SP,Project management,Chemistry,2008
Sverige,SP,Project management,Chemistry,2002
Sverige,Spectrogon AB,Marketing Director,Chemistry,1983
Sverige,SSAB,Section Management,Chemistry,1999
Sverige,Statistiska Centralbyrån,Engineer,Chemistry,1983
Sverige,Stena Recycling AB,Branch Management,Chemistry,2010
Sverige,STFI-Packforsk AB,Project management,Chemistry,2006
Sverige,STFI-Packforsk AB,Research,Chemistry,2003
Sverige,Stiftelsen för Strategisk Forskning,Research assistant,Chemistry,2001
Sverige,Stockholm School of Entrepreneurship,"Education Coordinator, Program Coordinator",Chemistry,2013
Sverige,Stockholm Science City Foundation,Chief executive officer,Chemistry,1989
Sverige,Stockholm Science City Foundation,Chief executive officer,Chemistry,1989
Sverige,Stockholms Miljöförvaltning,Environmental Engineer,Chemistry,2005
Sverige,Stockholm University,Doctor of Philosophy,Chemistry,1994
Sverige,Stockholm University,Doctor of Philosophy,Chemistry,2010
Sverige,Stockholm University,Doctor of Philosophy,Chemistry,2005
Sverige,Stockholm University,Doctor of Philosophy,Chemistry,2010
Sverige,Stockholm University,Doctor of Philosophy,Chemistry,2009
Sverige,Stockholm University,Doctor of Philosophy,Chemistry,2009
Sverige,Stockholm University,Doctor of Philosophy,Chemistry,2010
Sverige,Stockholm University,Professor,Chemistry,1987
Sverige,Stockholmvatten VA AB,Site Management,Chemistry,1998
Sverige,Stora Enso,Chief Engineer,Chemistry,1989
Sverige,Stora Enso,Production Engineer,Chemistry,1996
Sverige,Strålsäkerhetsmyndigheten,Investigator,Chemistry,2005
Sverige,Strålsäkerhetsmyndigheten,Management,Chemistry,1984
Sverige,Studsvik Nuclear AB,Project management,Chemistry,2010
Sverige,Sundybergs kommun,Construction engineering,Chemistry,2007
Sverige,Svensk Kärnbränslehantering AB,Management,Chemistry,1994
Sverige,Svenska Elektrod AB,Product management,Chemistry,2009
Sverige,Svenska Statoil,Development Engineer,Chemistry,2003
Sverige,Svenska Statoil,Environmental Management,Chemistry,1987
Sverige,Sweco,Project management,Chemistry,2006
Sverige,Swedish Orphan Biovitrum,Quality Management,Chemistry,1999
Kanada,Syngenta,Product Technical Chemist,Chemistry,2007
Sverige,Systembolaget,Laboratory Engineer,Chemistry,2008
Sverige,Täby kommun,Plumbing and Waste Engineer,Chemistry,1999
Sverige,Tacton Systems,Chief executive officer,Chemistry,1984
Sverige,Teach For Sweden-kandidat,Teacher,Chemistry,2011
Sverige,Teknikföretagens Service AB,Advisor,Chemistry,1994
Sverige,Tekniska Precisionsfilter JR AB,Sales,Chemistry,2006
Sverige,Telge,Portfolio Management,Chemistry,2002
Sverige,TeliaSonera,Campaign Management Mobile Busines,Chemistry,1999
Sverige,Teracom,Superintendent,Chemistry,2006
Sverige,Tetra Pak,Supply Chain Environmental Specialist,Chemistry,2005
Sverige,Thurne Teknik AB,Section Management,Chemistry,2000
Sverige,Tom Tits Experiment AB,Management,Chemistry,1982
Sverige,Tom Tits Experiment AB,Management,Chemistry,1982
Sverige,Unilever,Technical Officer,Chemistry,2002
Italien,United Nations,Director,Chemistry,1981
Tanzania,University of Dar es Salaam,Doctor of Philosophy,Chemistry,2009
Sverige,Uppsala University,Research assistant,Chemistry,2005
Sverige,Uppsala University,Research assistant,Chemistry,2005
Sverige,Valcon,Consultant,Chemistry,1998
Sverige,Vattenfall,Analyst,Chemistry,2008
Sverige,Vattenfall,Construction Management,Chemistry,2003
Sverige,Vattenfall,Director,Chemistry,1987
Sverige,Vattenfall,Product management,Chemistry,2004
Sverige,Vattenfall,Purchasing Management,Chemistry,1988
Sverige,Växsjö Energi AB,Business Area Management,Chemistry,1991
Sverige,Vega Systems AB,Consultant,Chemistry,2010
Sverige,Visy Plastics,Product Development Management,Chemistry,2002
Tyskland,Voith Paper,Commissioning,Chemistry,2011
Sverige,Voith Paper,Regional Sales Management,Chemistry,1993
Sverige,Volvo,Project and Environmental Assurance,Chemistry,1996
Sverige,Volvo,Project management,Chemistry,2012
Nederländerna,Wageningen University,Doctor of Philosophy,Chemistry,2012
Sverige,Wallenius marine,Environment Specialist,Chemistry,2002
Sverige,"Weber, Saint-Gobain Byggprodukter AB",Product Certification Management,Chemistry,1990
Sverige,Westinghouse,Process Engineer,Chemistry,2012
Frankrike,Wolseley,Environmental Engineer,Chemistry,2010
Sverige,WSP ,Consultant,Chemistry,2004
Sverige,Xylem,Project management,Chemistry,2011
Sverige,Ytkemiska Institutet,Project management,Chemistry,2007
Sverige, Symaskingsexperten,Administrator,Civil Engineering,2006
Sverige,4Focus Leadership & Recruitment,Consultant,Civil Engineering,1984
Sverige,A-bygg,Project management,Civil Engineering,2000
Sverige,AB Borätt & gården AB,Project management,Civil Engineering,1998
Sverige,AB Sofieberg,Property management,Civil Engineering,2006
Schweiz,ABB Group,Vice President,Civil Engineering,1987
Sverige,Aberdeen Property Fund Management AB,Associate,Civil Engineering,2002
Sverige,Actava AB,Chief executive officer,Civil Engineering,2008
Sverige,Advanta AB,Self Employed,Civil Engineering,1993
Sverige,ÅF,Bridge Constructor,Civil Engineering,1990
Sverige,ÅF,Construction engineering,Civil Engineering,2009
Sverige,ÅF,Construction engineering,Civil Engineering,2009
Sverige,ÅF,Group Management,Civil Engineering,1997
Sverige,ÅF,Intern,Civil Engineering,2014
Sverige,ÅF,Project management,Civil Engineering,2004
Sverige,Afa Fastigheter,Property management,Civil Engineering,2000
Sverige,Agresso AB,Consultant,Civil Engineering,2002
Sverige,AHÅ Utveckling AB,Chief executive officer,Civil Engineering,1980
Sverige,AHÅ Utveckling AB,Chief executive officer,Civil Engineering,1980
Sverige,Airtricity,Land Management,Civil Engineering,1997
Sverige,Akademiska Hus,Project management,Civil Engineering,1987
Sverige,Akademiska Hus,Project management,Civil Engineering,1998
Sverige,"Alecta Pensionsförsäkring, Öms",Management,Civil Engineering,1993
Sverige,Andersson Reim AB,Management,Civil Engineering,2003
Sverige,Andersson Reim AB,Management,Civil Engineering,2003
Sverige,Aneby kommun,Chief Engineer,Civil Engineering,2003
Sverige,Aros Arkitekter,Community Planner,Civil Engineering,2005
Norge,Asplan Viak,Engineer,Civil Engineering,2006
Sverige,AstraZeneca,Portfolio Management,Civil Engineering,1987
Sverige,AstraZeneca,Portfolio Management,Civil Engineering,1987
Sverige,ATG,Project Director,Civil Engineering,1984
Sverige,Atkins Svergie AB,Assignment Management,Civil Engineering,1993
Sverige,Atkins Sverige AB,Consultant,Civil Engineering,2004
Sverige,Atkins Sverige AB,VA-Project management,Civil Engineering,2009
Sverige,Atrium Ljungberg AB,Business Management,Civil Engineering,2000
Sverige,Avega Group,MD,Civil Engineering,2000
Sverige,AxFast AB,Analyst,Civil Engineering,2008
Sverige,Banverket,Geotechnician,Civil Engineering,2006
Sverige,Banverket,Project management,Civil Engineering,2004
Sverige,Banverket,Project management,Civil Engineering,1994
Sverige,Banverket,Community Planner,Civil Engineering,2005
Sverige,Bauhaus bromma,Sales engineering,Civil Engineering,
Sverige,Bergvik Skog AB,Property management,Civil Engineering,1987
Sverige,Besqab,Project management,Civil Engineering,2004
Sverige,Besqab Projekt och Fastigheter AB,Project management,Civil Engineering,2008
Sverige,Bewator AB,Buyer,Civil Engineering,2002
Sverige,BFAB,Project management,Civil Engineering,1987
Sverige,BGK AB,Consultant,Civil Engineering,2011
Sverige,Biovitrum AB,Director,Civil Engineering,1985
Sverige,Biscaya Tak AB,Chairman,Civil Engineering,1994
Thailand,Björks patent,Patent Attorney,Civil Engineering,1995
Sverige,Bonnier Fastigheter,Chief executive officer,Civil Engineering,1999
Sverige,Botkyrka kommun,Project management,Civil Engineering,1996
Sverige,Botrygg,Chief executive officer,Civil Engineering,2008
Sverige,Bravida AB,Management,Civil Engineering,1999
Sverige,Bro & Betong AB,Design engineer,Civil Engineering,1997
Sverige,BTH Bygg AB,Calculation Engineer,Civil Engineering,2007
Sverige,Byggnadstekniska byrån i Stockholm AB,Assignment Management,Civil Engineering,2004
Sverige,Campido,Management,Civil Engineering,2004
Sverige,Catella,Transactions,Civil Engineering,2007
Sverige,CB Richard Ellis,Advisor,Civil Engineering,1973
Sverige,CBRE,Property Appraisers,Civil Engineering,1998
Sverige,Ceber AB,Consultant,Civil Engineering,1993
Frankrike,Chevron Ltd,Drilling Engineer,Civil Engineering,1995
Sverige,Colliers International,Management,Civil Engineering,1998
Sverige,Concent AB,Analyst,Civil Engineering,2010
Sverige,Connecta,Consultant,Civil Engineering,1990
Sverige,Construedo AB,Chief executive officer,Civil Engineering,1987
Danmark,COWI,Engineer,Civil Engineering,2003
Sverige,COWI,Management,Civil Engineering,2005
Sverige,DA Falun,Project management,Civil Engineering,1989
Sverige,Danderys kommun,Planning Management,Civil Engineering,2004
Sverige,Decerno,Consultant,Civil Engineering,2006
Kambodja,Diakonia,Country Representative,Civil Engineering,1992
Sverige,Digpro,GIS Consultant,Civil Engineering,2004
Sverige,Digpro Solutions AB,GIS Consultant,Civil Engineering,2013
Sverige,Digpro Solutions AB,GIS Consultant,Civil Engineering,2013
Sverige,Diligentia AB,Chief executive officer,Civil Engineering,1989
Sverige,DTZ Sweden AB,Consultant,Civil Engineering,2008
Sverige,DTZ Sweden AB,MSc,Civil Engineering,2007
Sverige,DTZ Sweden AB,Project management,Civil Engineering,2004
Sverige,DTZ Sweden AB,Property Appraisers,Civil Engineering,2005
Sverige,Dustin AB,Marketing Director,Civil Engineering,1987
Sverige,East Capital,Product management,Civil Engineering,2009
Sverige,Ecoloop AB,Consultant,Civil Engineering,2008
Sverige,Eget företag,Self Employed,Civil Engineering,1984
Sverige,Einar Mattsson,Analyst,Civil Engineering,2008
Sverige,Eko Fast Nord AB,Chief executive officer,Civil Engineering,1987
Sverige,ELU Konsult AB,Consultant,Civil Engineering,2007
Sverige,ELU Konsult AB,Design engineer,Civil Engineering,2002
Sverige,ELU Konsult AB,Design engineer,Civil Engineering,2004
Sverige,ELU Konsult AB,Design engineer,Civil Engineering,1999
Sverige,ELU Konsult AB,Design engineer,Civil Engineering,2007
Sverige,ELU Konsult AB,Design engineer,Civil Engineering,2011
Sverige,Emfie AB,Management,Civil Engineering,1985
Sverige,EnergoRetea,Energy Consultant,Civil Engineering,2009
Sverige,Envac AB,Business Developer,Civil Engineering,1992
Sverige,Ericsson,Advisor,Civil Engineering,2001
Sverige,Ericsson,Business Development,Civil Engineering,1986
Sverige,Ericsson,Management,Civil Engineering,1996
Sverige,Ernst & Young,Management,Civil Engineering,2000
Sverige,Eskilstuna kommun,Planner,Civil Engineering,2005
Sverige,Eskilstuna kommun,Ground Engineer,Civil Engineering,2004
Storbritannien,European Medicins Agency,Head of Infrastructure Services Department,Civil Engineering,1990
Sverige,Exploateringskontoret Stockholms Stad,Project management,Civil Engineering,1992
Sverige,FABEGE,Property Development,Civil Engineering,1998
Sverige,Fast Partner,Property management,Civil Engineering,2005
Sverige,Fasticon AB,Consultant,Civil Engineering,1995
Sverige,Fasticon AB,Upphandladre,Civil Engineering,2010
Sverige,Fastighetsägarna,Business Policy Expert,Civil Engineering,1998
Sverige,Fastighetsägarna,Project management,Civil Engineering,2007
Storbritannien,First Penthouse Ltd,Managing Director,Civil Engineering,
Sverige,FNs utvecklingsprogram UNDP,Water Resources Advisor,Civil Engineering,1987
Sverige,Forsen Projekt AB,Project management,Civil Engineering,1992
Sverige,Forsen Projekt AB,Project management,Civil Engineering,2002
Sverige,Försvarsmakten,Surveyor,Civil Engineering,1991
Sverige,Försvarsmakten,Surveyor,Civil Engineering,1991
Sverige,Fortifikationsverket,Development Management,Civil Engineering,1988
Sverige,Fortifikationsverket,Trainee,Civil Engineering,2009
Sverige,Fortum,Project management,Civil Engineering,2004
Sverige,Fugro AS,Navigator,Civil Engineering,2009
Sverige,General Electric,Project management,Civil Engineering,1984
Sverige,General Electric,Underwriter,Civil Engineering,2000
Sverige,Geo Risk & Vibration Scandinavia AB,Consultant,Civil Engineering,2008
Sverige,GIS Försäkringskonsult AB,Chief executive officer,Civil Engineering,1984
Sverige,Globe Forum,Director,Civil Engineering,1986
Sverige,Grontmij,Business Unit Management,Civil Engineering,2002
Sverige,Grontmij,Consultant,Civil Engineering,1990
Sverige,Grontmij,Design engineer,Civil Engineering,2009
Sverige,Grontmij,Design engineer,Civil Engineering,2009
Sverige,Grontmij,Geotechnician,Civil Engineering,2011
Sverige,Grontmij,Group Management,Civil Engineering,1997
Sverige,Gunnar Karlsen Sverige AB,Management,Civil Engineering,2009
Sverige,Gunnar Karlsen Sverige AB,Project management,Civil Engineering,2011
Sverige,Håbo kommun,Property Development,Civil Engineering,1986
Sverige,Haystack,Self Employed,Civil Engineering,1986
Sverige,Hemsö,Chief executive officer,Civil Engineering,1984
Sverige,Hifab,Project management,Civil Engineering,1996
Sverige,Hifab,Regional Management East Africa,Civil Engineering,2002
Sverige,Hirvi Engineering,Chief executive officer,Civil Engineering,2007
Sverige,HSB,Project management,Civil Engineering,2006
Norge,HTS maskinteknikk as,Quality & HSE Management,Civil Engineering,
Sverige,Huddinge Kommun,Building Engineer,Civil Engineering,1995
Sverige,Huddinge Kommun,Project engineering,Civil Engineering,2007
Sverige,Hudiksvalls Kommun,Project engineering,Civil Engineering,2005
Sverige,Huge Fastigheter AB,Chief Engineer,Civil Engineering,1999
Sverige,Huskomponenter / Dala-hus,Administrating Management,Civil Engineering,2000
Sverige,IBM,Information technology management,Civil Engineering,1991
Sverige,IBM,Software developer,Civil Engineering,1995
Sverige,IBM,Software developer,Civil Engineering,1995
Sverige,Ica,Controller,Civil Engineering,1985
Sverige,Ica,Project management,Civil Engineering,1990
Sverige,IKEA,Project Director,Civil Engineering,1997
Sverige,Implenia Norge AS,Project engineering,Civil Engineering,2011
Sverige,Imtech,Calculation Engineer,Civil Engineering,2013
Norge,Innovatec - Innovative Technologies AS,PLM & ILS solutions architect,Civil Engineering,1998
Sverige,Inovia,Chief executive officer,Civil Engineering,2002
Sverige,IQ Samhällsbyggnad,Chief executive officer,Civil Engineering,1993
Sverige,ISS Facility Services AB,Head of IT,Civil Engineering,1999
Sverige,ISS Property services,Project management,Civil Engineering,1992
Sverige,Itasca Consultants AB,Mountain Mechanic,Civil Engineering,2010
Sverige,IVL Svenska Miljöinstitutet,Research,Civil Engineering,2000
Sverige,Jernhusen AB,Regional Management ,Civil Engineering,1999
Sverige,JM,Buyer,Civil Engineering,2005
Sverige,JM,Management,Civil Engineering,1987
Sverige,JM,Site Engineer,Civil Engineering,2003
Sverige,JM,Project management,Civil Engineering,2005
Sverige,JM,Project management,Civil Engineering,1998
Sverige,JM,Project management,Civil Engineering,2004
Sverige,JM,Property Development,Civil Engineering,1993
Sverige,JM,Purchasing Management,Civil Engineering,1997
Sverige,JM,Supervisor,Civil Engineering,2008
Sverige,JM,Supervisor,Civil Engineering,2009
Sverige,John Mattson Fastighets AB,Business Area Management,Civil Engineering,1998
