Country,Company,Profession,Education,Graduation_year
Sverige,Semcon,MSc,Chemistry,2005
Sverige,Sherwin-Williams Sweden Coatings KB,Analytical Chemist,Chemistry,2013
Sverige,Siemens,Project Manager,Chemistry,1987
Sverige,SIK,Business Coordinator,Chemistry,1987
Sverige,Skogsindustrierna,Advisor,Chemistry,2004
Sverige,Snille Bemanning,Document Investigator,Chemistry,2011
Sverige,Södermalmskyrkan,Teacher,Chemistry,2007
Sverige,Södra,Procurement Manager,Chemistry,1998
Sverige,Södra Cell,Production Engineer,Chemistry,2006
Sverige,Södra Cell,Researcher,Chemistry,1999
Sverige,SP,Project Manager,Chemistry,2008
Sverige,SP,Project Manager,Chemistry,2002
Sverige,Spectrogon AB,Marketing Director,Chemistry,1983
Sverige,SSAB,Section Manager,Chemistry,1999
Sverige,Statistiska Centralbyrån,Engineer,Chemistry,1983
Sverige,Stena Recycling AB,Branch Manager,Chemistry,2010
Sverige,STFI-Packforsk AB,Project Manager,Chemistry,2006
Sverige,STFI-Packforsk AB,Researcher,Chemistry,2003
Sverige,Stiftelsen för Strategisk Forskning,Research Assistant,Chemistry,2001
Sverige,Stockholm School of Entrepreneurship,"Education Coordinator, Program Coordinator",Chemistry,2013
Sverige,Stockholm Science City Foundation,CEO,Chemistry,1989
Sverige,Stockholm Science City Foundation,CEO,Chemistry,1989
Sverige,Stockholms Miljöförvaltning,Environmental Engineer,Chemistry,2005
Sverige,Stockholms Universitet,PhD Student,Chemistry,1994
Sverige,Stockholms Universitet,PhD Student,Chemistry,2010
Sverige,Stockholms Universitet,PhD Student,Chemistry,2005
Sverige,Stockholms Universitet,PhD Student,Chemistry,2010
Sverige,Stockholms Universitet,PhD Student,Chemistry,2009
Sverige,Stockholms Universitet,PhD Student,Chemistry,2009
Sverige,Stockholms Universitet,PhD Student,Chemistry,2010
Sverige,Stockholms Universitet,Professor,Chemistry,1987
Sverige,Stockholmvatten VA AB,Site Manager,Chemistry,1998
Sverige,Stora Enso,Chief Engineer,Chemistry,1989
Sverige,Stora Enso,Production Engineer,Chemistry,1996
Sverige,Strålsäkerhetsmyndigheten,Investigator,Chemistry,2005
Sverige,Strålsäkerhetsmyndigheten,Manager,Chemistry,1984
Sverige,Studsvik Nuclear AB,Project Manager,Chemistry,2010
Sverige,Sundybergs kommun,Construction Engineer,Chemistry,2007
Sverige,Svensk Kärnbränslehantering AB,Manager,Chemistry,1994
Sverige,Svenska Elektrod AB,Product Manager,Chemistry,2009
Sverige,Svenska Statoil,Development Engineer,Chemistry,2003
Sverige,Svenska Statoil,Environmental Manager,Chemistry,1987
Sverige,SWECO,Project Manager,Chemistry,2006
Sverige,Swedish Orphan Biovitrum,Quality Manager,Chemistry,1999
Kanada,Syngenta,Product Technical Chemist,Chemistry,2007
Sverige,Systembolaget,Laboratory Engineer,Chemistry,2008
Sverige,Täby kommun,Plumbing and Waste Engineer,Chemistry,1999
Sverige,Tacton Systems,CEO,Chemistry,1984
Sverige,Teach For Sweden-kandidat,Teacher,Chemistry,2011
Sverige,Teknikföretagens Service AB,Advisor,Chemistry,1994
Sverige,Tekniska Precisionsfilter JR AB,Sales,Chemistry,2006
Sverige,Telge,Portfolio Manager,Chemistry,2002
Sverige,Telia Sonera,Campaign Manager Mobile Busines,Chemistry,1999
Sverige,Teracom,Superintendent,Chemistry,2006
Sverige,Tetra Pak,Supply Chain Environmental Specialist,Chemistry,2005
Sverige,Thurne Teknik AB,Section Manager,Chemistry,2000
Sverige,Tom Tits Experiment AB,Manager,Chemistry,1982
Sverige,Tom Tits Experiment AB,Manager,Chemistry,1982
Sverige,Unilever,Technical Officer,Chemistry,2002
Italien,United Nations,Director,Chemistry,1981
Tanzania,University of Dar es Salaam,PhD Student,Chemistry,2009
Sverige,Uppsala Universitet,Research Assistant,Chemistry,2005
Sverige,Uppsala Universitet,Research Assistant,Chemistry,2005
Sverige,Valcon,Consultant,Chemistry,1998
Sverige,Vattenfall,Analyst,Chemistry,2008
Sverige,Vattenfall,Construction Manager,Chemistry,2003
Sverige,Vattenfall,Director,Chemistry,1987
Sverige,Vattenfall,Product Manager,Chemistry,2004
Sverige,Vattenfall,Purchasing Manager,Chemistry,1988
Sverige,Växsjö Energi AB,Business Area Manager,Chemistry,1991
Sverige,Vega Systems AB,Consultant,Chemistry,2010
Sverige,Visy Plastics,Product Development Manager,Chemistry,2002
Tyskland,Voith Paper,Commissioning,Chemistry,2011
Sverige,Voith Paper,Regional Sales Manager,Chemistry,1993
Sverige,Volvo,Project and Environmental Assurance,Chemistry,1996
Sverige,Volvo,Project Manager,Chemistry,2012
Nederländerna,Wageningen University,PhD Student,Chemistry,2012
Sverige,Wallenius marine,Environment Specialist,Chemistry,2002
Sverige,"Weber, Saint-Gobain Byggprodukter AB",Product Certification Manager,Chemistry,1990
Sverige,Westinghouse,Process Engineer,Chemistry,2012
Frankrike,Wolseley,Environmental Engineer,Chemistry,2010
Sverige,WSP ,Consultant,Chemistry,2004
Sverige,Xylem,Project Manager,Chemistry,2011
Sverige,Ytkemiska Institutet,Project Manager,Chemistry,2007
Sverige, Symaskingsexperten,Administrator,Civil Engineering,2006
Sverige,4Focus Leadership & Recruitment,Consultant,Civil Engineering,1984
Sverige,A-bygg,Project Manager,Civil Engineering,2000
Sverige,AB Borätt & gården AB,Project Manager,Civil Engineering,1998
Sverige,AB Sofieberg,Property Manager,Civil Engineering,2006
Schweiz,ABB,Vice President,Civil Engineering,1987
Sverige,Aberdeen Property Fund Management AB,Associate,Civil Engineering,2002
Sverige,Actava AB,CEO,Civil Engineering,2008
Sverige,Advanta AB,Self Employed,Civil Engineering,1993
Sverige,ÅF,Bridge Constructor,Civil Engineering,1990
Sverige,ÅF,Construction Engineer,Civil Engineering,2009
Sverige,ÅF,Construction Engineer,Civil Engineering,2009
Sverige,ÅF,Group Manager,Civil Engineering,1997
Sverige,ÅF,Intern,Civil Engineering,2014
Sverige,ÅF,Project Manager,Civil Engineering,2004
Sverige,Afa Fastigheter,Property Manager,Civil Engineering,2000
Sverige,Agresso AB,Consultant,Civil Engineering,2002
Sverige,AHÅ Utveckling AB,CEO,Civil Engineering,1980
Sverige,AHÅ Utveckling AB,CEO,Civil Engineering,1980
Sverige,Airtricity,Land Manager,Civil Engineering,1997
Sverige,Akademiska Hus,Project Manager,Civil Engineering,1987
Sverige,Akademiska Hus,Project Manager,Civil Engineering,1998
Sverige,"Alecta Pensionsförsäkring, Öms",Manager,Civil Engineering,1993
Sverige,Andersson Reim AB,Manager,Civil Engineering,2003
Sverige,Andersson Reim AB,Manager,Civil Engineering,2003
Sverige,Aneby kommun,Chief Engineer,Civil Engineering,2003
Sverige,Aros Arkitekter,Community Planner,Civil Engineering,2005
Norge,Asplan Viak,Engineer,Civil Engineering,2006
Sverige,AstraZeneca,Portfolio Manager,Civil Engineering,1987
Sverige,AstraZeneca,Portfolio Manager,Civil Engineering,1987
Sverige,ATG,Project Director,Civil Engineering,1984
Sverige,Atkins Svergie AB,Assignment Manager,Civil Engineering,1993
Sverige,Atkins Sverige AB,Consultant,Civil Engineering,2004
Sverige,Atkins Sverige AB,VA-Project Manager,Civil Engineering,2009
Sverige,Atrium Ljungberg AB,Business Manager,Civil Engineering,2000
Sverige,Avega Group,MD,Civil Engineering,2000
Sverige,AxFast AB,Analyst,Civil Engineering,2008
Sverige,Banverket,Geotechnician,Civil Engineering,2006
Sverige,Banverket,Project Manager,Civil Engineering,2004
Sverige,Banverket,Project Manager,Civil Engineering,1994
Sverige,Banverket,Community Planner,Civil Engineering,2005
Sverige,Bauhaus bromma,Sales Engineer,Civil Engineering,
Sverige,Bergvik Skog AB,Property Manager,Civil Engineering,1987
Sverige,Besqab,Project Manager,Civil Engineering,2004
Sverige,Besqab Projekt och Fastigheter AB,Project Manager,Civil Engineering,2008
Sverige,Bewator AB,Buyer,Civil Engineering,2002
Sverige,BFAB,Project Manager,Civil Engineering,1987
Sverige,BGK AB,Consultant,Civil Engineering,2011
Sverige,Biovitrum AB,Director,Civil Engineering,1985
Sverige,Biscaya Tak AB,Chairman,Civil Engineering,1994
Thailand,Björks patent,Patent Attorney,Civil Engineering,1995
Sverige,Bonnier Fastigheter,CEO,Civil Engineering,1999
Sverige,Botkyrka kommun,Project Manager,Civil Engineering,1996
Sverige,Botrygg,CEO,Civil Engineering,2008
Sverige,Bravida AB,Manager,Civil Engineering,1999
Sverige,Bro & Betong AB,Design Engineer,Civil Engineering,1997
Sverige,BTH Bygg AB,Calculation Engineer,Civil Engineering,2007
Sverige,Byggnadstekniska byrån i Stockholm AB,Assignment Manager,Civil Engineering,2004
Sverige,Campido,Manager,Civil Engineering,2004
Sverige,Catella,Transactions,Civil Engineering,2007
Sverige,CB Richard Ellis,Advisor,Civil Engineering,1973
Sverige,CBRE,Property Appraisers,Civil Engineering,1998
Sverige,Ceber AB,Consultant,Civil Engineering,1993
Frankrike,Chevron Ltd,Drilling Engineer,Civil Engineering,1995
Sverige,Colliers International,Manager,Civil Engineering,1998
Sverige,Concent AB,Analyst,Civil Engineering,2010
Sverige,Connecta,Consultant,Civil Engineering,1990
Sverige,Construedo AB,CEO,Civil Engineering,1987
Danmark,COWI,Engineer,Civil Engineering,2003
Sverige,COWI,Manager,Civil Engineering,2005
Sverige,DA Falun,Project Manager,Civil Engineering,1989
Sverige,Danderys kommun,Planning Manager,Civil Engineering,2004
Sverige,Decerno,Consultant,Civil Engineering,2006
Kambodja,Diakonia,Country Representative,Civil Engineering,1992
Sverige,Digpro,GIS Consultant,Civil Engineering,2004
Sverige,Digpro Solutions AB,GIS Consultant,Civil Engineering,2013
Sverige,Digpro Solutions AB,GIS Consultant,Civil Engineering,2013
Sverige,Diligentia AB,CEO,Civil Engineering,1989
Sverige,DTZ Sweden AB,Consultant,Civil Engineering,2008
Sverige,DTZ Sweden AB,MSc,Civil Engineering,2007
Sverige,DTZ Sweden AB,Project Manager,Civil Engineering,2004
Sverige,DTZ Sweden AB,Property Appraisers,Civil Engineering,2005
Sverige,Dustin AB,Marketing Director,Civil Engineering,1987
Sverige,East Capital,Product Manager,Civil Engineering,2009
Sverige,Ecoloop AB,Consultant,Civil Engineering,2008
Sverige,Eget företag,Self Employed,Civil Engineering,1984
Sverige,Einar Mattsson,Analyst,Civil Engineering,2008
Sverige,Eko Fast Nord AB,CEO,Civil Engineering,1987
Sverige,ELU Konsult AB,Consultant,Civil Engineering,2007
Sverige,ELU Konsult AB,Design Engineer,Civil Engineering,2002
Sverige,ELU Konsult AB,Design Engineer,Civil Engineering,2004
Sverige,ELU Konsult AB,Design Engineer,Civil Engineering,1999
Sverige,ELU Konsult AB,Design Engineer,Civil Engineering,2007
Sverige,ELU Konsult AB,Design Engineer,Civil Engineering,2011
Sverige,Emfie AB,Manager,Civil Engineering,1985
Sverige,EnergoRetea,Energy Consultant,Civil Engineering,2009
Sverige,Envac AB,Business Developer,Civil Engineering,1992
Sverige,Ericsson,Advisor,Civil Engineering,2001
Sverige,Ericsson,Business Development,Civil Engineering,1986
Sverige,Ericsson,Manager,Civil Engineering,1996
Sverige,Ernst & Young,Manager,Civil Engineering,2000
Sverige,Eskilstuna kommun,Planner,Civil Engineering,2005
Sverige,Eskilstuna kommun,Ground Engineer,Civil Engineering,2004
Storbritannien,European Medicins Agency,Head of Infrastructure Services Department,Civil Engineering,1990
Sverige,Exploateringskontoret Stockholms Stad,Project Manager,Civil Engineering,1992
Sverige,FABEGE,Property Development,Civil Engineering,1998
Sverige,Fast Partner,Property Manager,Civil Engineering,2005
Sverige,Fasticon AB,Consultant,Civil Engineering,1995
Sverige,Fasticon AB,Upphandladre,Civil Engineering,2010
Sverige,Fastighetsägarna,Business Policy Expert,Civil Engineering,1998
Sverige,Fastighetsägarna,Project Manager,Civil Engineering,2007
Storbritannien,First Penthouse Ltd,Managing Director,Civil Engineering,
Sverige,FNs utvecklingsprogram UNDP,Water Resources Advisor,Civil Engineering,1987
Sverige,Forsen Projekt AB,Project Manager,Civil Engineering,1992
Sverige,Forsen Projekt AB,Project Manager,Civil Engineering,2002
Sverige,Försvarsmakten,Surveyor,Civil Engineering,1991
Sverige,Försvarsmakten,Surveyor,Civil Engineering,1991
Sverige,Fortifikationsverket,Development Manager,Civil Engineering,1988
Sverige,Fortifikationsverket,Trainee,Civil Engineering,2009
Sverige,Fortum,Project Manager,Civil Engineering,2004
Sverige,Fugro AS,Navigator,Civil Engineering,2009
Sverige,General Electric,Project Manager,Civil Engineering,1984
Sverige,General Electric,Underwriter,Civil Engineering,2000
Sverige,Geo Risk & Vibration Scandinavia AB,Consultant,Civil Engineering,2008
Sverige,GIS Försäkringskonsult AB,CEO,Civil Engineering,1984
Sverige,Globe Forum,Director,Civil Engineering,1986
Sverige,Grontmij,Business Unit Manager,Civil Engineering,2002
Sverige,Grontmij,Consultant,Civil Engineering,1990
Sverige,Grontmij,Design Engineer,Civil Engineering,2009
Sverige,Grontmij,Design Engineer,Civil Engineering,2009
Sverige,Grontmij,Geotechnician,Civil Engineering,2011
Sverige,Grontmij,Group Manager,Civil Engineering,1997
Sverige,Gunnar Karlsen Sverige AB,Manager,Civil Engineering,2009
Sverige,Gunnar Karlsen Sverige AB,Project Manager,Civil Engineering,2011
Sverige,Håbo kommun,Property Development,Civil Engineering,1986
Sverige,Haystack,Self Employed,Civil Engineering,1986
Sverige,Hemsö,CEO,Civil Engineering,1984
Sverige,Hifab,Project Manager,Civil Engineering,1996
Sverige,Hifab,Regional Manager East Africa,Civil Engineering,2002
Sverige,Hirvi Engineering,CEO,Civil Engineering,2007
Sverige,HSB,Project Manager,Civil Engineering,2006
Norge,HTS maskinteknikk as,Quality & HSE manager,Civil Engineering,
Sverige,Huddinge Kommun,Building Engineer,Civil Engineering,1995
Sverige,Huddinge Kommun,Project Engineer,Civil Engineering,2007
Sverige,Hudiksvalls Kommun,Project Engineer,Civil Engineering,2005
Sverige,Huge Fastigheter AB,Chief Engineer,Civil Engineering,1999
Sverige,Huskomponenter / Dala-hus,Administrating Manager,Civil Engineering,2000
Sverige,IBM,IT Manager,Civil Engineering,1991
Sverige,IBM,Software Developer,Civil Engineering,1995
Sverige,IBM,Software Developer,Civil Engineering,1995
Sverige,Ica,Controller,Civil Engineering,1985
Sverige,Ica,Project Manager,Civil Engineering,1990
Sverige,IKEA,Project Director,Civil Engineering,1997
Sverige,Implenia Norge AS,Project Engineer,Civil Engineering,2011
Sverige,Imtech,Calculation Engineer,Civil Engineering,2013
Norge,Innovatec - Innovative Technologies AS,PLM & ILS solutions architect,Civil Engineering,1998
Sverige,Inovia,CEO,Civil Engineering,2002
Sverige,IQ Samhällsbyggnad,CEO,Civil Engineering,1993
Sverige,ISS Facility Services AB,Head of IT,Civil Engineering,1999
Sverige,ISS Property services,Project Manager,Civil Engineering,1992
Sverige,Itasca Consultants AB,Mountain Mechanic,Civil Engineering,2010
Sverige,IVL Svenska Miljöinstitutet,Researcher,Civil Engineering,2000
Sverige,Jernhusen AB,Regional Manager ,Civil Engineering,1999
Sverige,JM,Buyer,Civil Engineering,2005
Sverige,JM,Manager,Civil Engineering,1987
Sverige,JM,Site Engineer,Civil Engineering,2003
Sverige,JM,Project Manager,Civil Engineering,2005
Sverige,JM,Project Manager,Civil Engineering,1998
Sverige,JM,Project Manager,Civil Engineering,2004
Sverige,JM,Property Development,Civil Engineering,1993
Sverige,JM,Purchasing Manager,Civil Engineering,1997
Sverige,JM,Supervisor,Civil Engineering,2008
Sverige,JM,Supervisor,Civil Engineering,2009
Sverige,John Mattson Fastighets AB,Business Area Manager,Civil Engineering,1998
Sverige,Jones Lang Lasalle,Property Manager,Civil Engineering,2010
Sverige,Jones Lang Lasalle,Real Estate Analyst,Civil Engineering,2007
Sverige,Jones Lang Lasalle,Research Manager,Civil Engineering,1990
Sverige,Kalmar kommun,Surveyor,Civil Engineering,2009
Sverige,Karlskoga kommun,Environmental Coordinator,Civil Engineering,1999
Tyskland,Karlsruhe Institute of Technology (KIT),Group Manager,Civil Engineering,2000
Brasilien,Keller Engenharía Geotécnica Ltda,Managing Director,Civil Engineering,1995
Sverige,King,CEO,Civil Engineering,1988
Sverige,Klara Norra Fastigheter AB,CEO,Civil Engineering,1993
Sverige,Klövern AB,Manager,Civil Engineering,1998
Sverige,Kommun; Samhällsbyggnadsförvaltningen,Land- and Development Engineer,Civil Engineering,1998
Sverige,Konkret Rådgivande Ingenjörer i Stockholm AB,Structural Engineer,Civil Engineering,2008
Sverige,Kreativ Byggkonsult AB,Project Manager,Civil Engineering,2012
Sverige,Kriminalvården,Property Manager,Civil Engineering,
Sverige,KTH,Director of Operations and Maintenance,Civil Engineering,1973
Sverige,KTH,Head of Unit,Civil Engineering,1975
Sverige,KTH,PhD Student,Civil Engineering,2014
Sverige,KTH,PhD Student,Civil Engineering,2009
Sverige,KTH,PhD Student,Civil Engineering,2009
Sverige,KTH,PhD Student,Civil Engineering,2009
Sverige,KTH,PhD Student,Civil Engineering,2010
Sverige,KTH,Research Assistant,Civil Engineering,2011
Sverige,KTH,Researcher,Civil Engineering,1987
Sverige,KTH,Student Relations Manager,Civil Engineering,
Sverige,Länsstyrelsen,Administrator,Civil Engineering,2004
Sverige,Länsstyrelsen,GIS Coordinator,Civil Engineering,2000
Sverige,Länsstyrelsen,Director of Communications,Civil Engineering,1994
Sverige,Länsstyrelsen,Floor Administrator,Civil Engineering,2002
Sverige,Länsstyrelsen,Project Manager,Civil Engineering,2005
Sverige,Lantmännen,CEO,Civil Engineering,1985
Sverige,Lantmäteriet,Business Area Manager,Civil Engineering,1983
Sverige,Lantmäteriet,Business Development,Civil Engineering,1983
Sverige,Lantmäteriet,Specalist,Civil Engineering,2006
Sverige,Lantmäteriet,Function Manager,Civil Engineering,2010
Sverige,Lantmäteriet,Head of Unit,Civil Engineering,1993
Sverige,Lantmäteriet,Head of Unit,Civil Engineering,2003
Sverige,Lantmäteriet,Researcher,Civil Engineering,
Sverige,Lantmäteriet,Software Developer,Civil Engineering,2009
Sverige,Lantmäteriet,Specialist,Civil Engineering,2004
Sverige,Lantmäteriet,Deputy head of Unit,Civil Engineering,1994
Sverige,Lantmäteriet,Surveyor,Civil Engineering,2007
Sverige,Lantmäteriet,Surveyor,Civil Engineering,2005
Sverige,Lantmäteriet,Surveyor,Civil Engineering,2006
Sverige,Lantmäteriet,Surveyor,Civil Engineering,
Sverige,Lantmäteriet,Surveyor,Civil Engineering,2006
Sverige,Lantmäteriet,Surveyor,Civil Engineering,2006
Sverige,Lantmäteriet,Surveyor,Civil Engineering,2009
Sverige,Lantmäteriet,Surveyor,Civil Engineering,2006
Sverige,Lantmäteriet,Surveyor,Civil Engineering,1999
Sverige,Lantmäteriet,Surveyor,Civil Engineering,2007
Sverige,Lantmäteriet,Surveyor,Civil Engineering,2004
Sverige,Lantmäteriet,Surveyor Manager,Civil Engineering,
